id,host_id,host_name,latitude,longitude,room_type,price,availability_365
31814477,238431035,Lalit,51.56394,0.13931,Private room,$113.00,87
31814561,30629100,Gary,51.382664,-0.082967,Entire home/apt,$59.00,191
31851254,159442402,Ami,51.51456,-0.16178,Entire home/apt,$83.00,90
31683463,2413279,Alice,51.53405,-0.03978,Private room,$46.00,207
31815240,238001455,Jonathan,51.49253,-0.13082,Entire home/apt,$243.00,265
31854030,89880236,Maz,51.48465,0.00216,Entire home/apt,$154.00,228
31816199,431902,Andreea,51.51632,-0.19366,Entire home/apt,"$2,000.00",180
31857971,120870213,Omar,51.53044,-0.12204,Private room,$65.00,153
31689300,237634452,Leon,51.59928,-0.03701,Private room,$26.00,102
31689643,491286,Chil,51.3671,-0.0969,Entire home/apt,$92.00,314
31858341,120870213,Omar,51.53044,-0.12204,Private room,$65.00,158
31826559,228928499,Beatrix,51.55028,-0.19355,Entire home/apt,$45.00,32
31832515,9794720,Gustavo,51.47598,-0.08816,Entire home/apt,$70.00,220
31869419,238698493,Gintare,51.48167,-0.01268,Private room,$75.00,58
31693280,237634452,Leon,51.59813,-0.0385,Private room,$51.00,157
31950119,211301254,Q Apartments,51.49649,-0.01908,Entire home/apt,$300.00,350
31869493,10583955,William,51.46859,-0.07824,Entire home/apt,$100.00,33
31837346,166617599,Ben,51.4761,-0.1672,Private room,$67.00,67
31839940,222665270,Ayodeji,51.49151,-0.09088,Private room,$44.00,238
31872269,238879153,Amirah,51.49006,-0.10296,Private room,$59.00,246
31954307,18391756,Lucy,51.48244,-0.12093,Entire home/apt,$269.00,92
31840409,52514797,Clare,51.47844,-0.19565,Entire home/apt,$311.00,294
31954848,215525022,Roland,51.54415,0.15322,Private room,$34.00,363
31845960,226472167,Billie And Max,51.5059,-0.19358,Entire home/apt,$88.00,120
31846515,238670778,Aarav,51.51359,-0.07093,Entire home/apt,$499.00,165
31876101,238627409,Zoe,51.55708,-0.09994,Private room,$60.00,66
31972138,27141345,Nicola,51.40133,-0.08125,Entire home/apt,$95.00,282
31972429,23790664,Dominic,51.54234,-0.16111,Entire home/apt,$306.00,204
31846642,226472167,Billie And Max,51.5042,-0.19161,Entire home/apt,$123.00,111
31847071,445273,Denise,51.46279,-0.11448,Entire home/apt,$60.00,90
31877287,191689143,Sam,51.59823,-0.10663,Entire home/apt,$225.00,40
31973641,43935156,City Living,51.5133,-0.11385,Private room,$130.00,353
31973915,43935156,City Living,51.51198,-0.1118,Private room,$130.00,326
31847860,226472167,Billie And Max,51.50421,-0.19342,Entire home/apt,$139.00,121
31877614,102385040,Anita,51.49589,-0.0952,Entire home/apt,$286.00,304
31848891,238688171,Nico,51.612969510306286,-0.1600435047514351,Entire home/apt,$76.00,320
31848942,238688956,Salahudin,51.47551,-0.03143,Private room,$105.00,90
31974271,43935156,City Living,51.51194,-0.11231,Entire home/apt,$230.00,356
31849897,8736431,Mala,51.41991,-0.07805,Private room,$123.00,132
31850586,57681311,Bukela,51.55065,-0.18374,Entire home/apt,$152.00,191
31982382,199141017,Grace,51.5811,-0.33301,Private room,$50.00,175
31983792,239778468,Mike,51.54788,-0.06074,Entire home/apt,$153.00,82
32075628,240550070,Said,51.51929,-0.12117,Entire home/apt,$195.00,313
31985487,40265421,Robyn,51.49155,-0.16983,Entire home/apt,$250.00,39
31892593,2379677,Lora,51.55864,-0.01186,Entire home/apt,$270.00,282
31894482,43935156,City Living,51.51216,-0.11184,Private room,$130.00,365
32083311,123755332,Caroline,51.528,-0.3084,Private room,$100.00,89
32087935,175065620,Gee,51.49745,0.01204,Private room,$100.00,84
31896561,7628640,Sarah,51.51827,-0.01545,Private room,$70.00,156
32089895,79227687,Dee,51.50044,-0.21195,Private room,$117.00,44
31896953,149258135,Ilona,51.51034,-0.01801,Private room,$65.00,77
32001673,14707230,Vincent,51.49041,-0.14023,Entire home/apt,$120.00,224
32098784,49204089,Helen,51.51168,0.03569,Entire home/apt,$657.00,173
32002158,14707230,Vincent,51.49202,-0.14018,Entire home/apt,$120.00,133
32002265,239938244,Ganb,51.55324,0.02774,Private room,$48.00,34
31898964,2413279,Alice,51.53423,-0.03918,Entire home/apt,$160.00,125
32100949,36262172,Titti And Orla,51.59125,-0.1073,Entire home/apt,$691.00,336
32101644,40480766,Neil,51.53117,0.01123,Entire home/apt,$95.00,53
32003129,43935156,City Living,51.51387,-0.1122,Entire home/apt,$240.00,301
31899687,239120332,Milan,51.63174,-0.13799,Private room,$30.00,47
32102354,225382237,Tricia,51.46753,-0.13006,Private room,$90.00,53
31901843,186623691,Bojlul,51.64262,-0.03925,Private room,$41.00,158
32004290,99705868,Adele,51.50753,-0.07152,Entire home/apt,$336.00,336
32108452,144834468,Tessa,51.54253,0.00418,Entire home/apt,$145.00,205
32108553,25708422,Miriam,51.44249,-0.19125,Entire home/apt,$110.00,48
31914332,64811043,Maud,51.59856,-0.03113,Private room,$37.00,70
32012196,240009706,Hannah,51.41475,-0.09507,Private room,$120.00,363
32118138,128961972,Anesi,51.52268,-0.19549,Private room,$61.00,62
31918465,118331408,Anne,51.61692,8e-05,Private room,$70.00,118
32118249,240966661,Jacqueline,51.51741,-0.18429,Private room,$81.00,83
32017126,29130142,Amit,51.51371,-0.06954,Entire home/apt,$353.00,166
32017846,228928499,Beatrix,51.509,-0.19512,Entire home/apt,$65.00,133
32118743,402191311,GuestReady,51.50178,-0.11274,Entire home/apt,$148.00,159
32019681,228928499,Beatrix,51.52056,-0.15394,Entire home/apt,$165.00,140
32019700,240071195,Shoma,51.51634,0.03333,Private room,$26.00,155
31927536,183150764,Hasib,51.52861,0.00642,Private room,$150.00,179
32120097,209342443,Angela,51.48508,0.02158,Entire home/apt,$214.00,121
32020800,166617599,Ben,51.47859,-0.16967,Private room,$87.00,63
31930868,166617599,Ben,51.477,-0.1696,Private room,$84.00,64
31931586,166617599,Ben,51.47827,-0.16781,Private room,$89.00,128
32121662,240989010,Seisa,51.48662,0.02961,Private room,$30.00,253
31933161,2338765,City Chick,51.51914,-0.05285,Entire home/apt,$120.00,302
32027759,86147938,Alex,51.47858,-0.11886,Private room,$50.00,338
32033621,6881701,Soho Apartment Management,51.51186,-0.13416,Entire home/apt,$325.00,90
32121898,240994480,Keyhost,51.49493,-0.19243,Entire home/apt,$479.00,352
32122217,209493923,Danny,51.51077,-0.06979,Private room,$62.00,259
31935408,51330508,Sharmarni,51.41379,-0.06525,Entire home/apt,$60.00,342
32123058,239987384,Madeleine,51.49057,-0.215,Entire home/apt,$435.00,213
31940106,43935156,City Living,51.51393,-0.11295,Private room,$120.00,343
32123976,56464053,Joanne,51.44096,-0.33392,Private room,$80.00,36
32035707,47574848,Tim,51.45207,-0.23416,Entire home/apt,$714.00,358
31940329,231505429,St Christophers Inn Camden,51.53602,-0.13964,Hotel room,$46.00,204
32037180,240194325,Chris,51.49814,-0.03432,Entire home/apt,$220.00,332
31940546,239482103,Katie,51.53363,-0.09778,Entire home/apt,$230.00,330
31940919,43935156,City Living,51.5135,-0.11384,Private room,$127.00,312
32133304,85525912,Anne,51.51182,0.00633,Entire home/apt,$150.00,313
32039230,5605138,Peter,51.52308,-0.1659,Entire home/apt,$364.00,206
32040389,21083998,Wyllian,51.52096,-0.1388,Entire home/apt,$190.00,333
31941583,237156066,St Christophers Inn Hammersmith,51.49335,-0.22449,Hotel room,$39.00,198
31941596,43935156,City Living,51.51355,-0.11336,Private room,$120.00,293
32137583,239120332,Milan,51.63164,-0.13593,Private room,$35.00,54
32042004,199132394,Carola,51.43089,-0.36547,Private room,$38.00,149
31941670,237147488,St Christophers Inn Liverpool St,51.52044,-0.08503,Hotel room,$62.00,195
32137785,166404314,Janine,51.49402,-0.19385,Entire home/apt,$186.00,341
31941769,237147488,St Christophers Inn Liverpool St,51.52044,-0.08503,Hotel room,$229.00,59
32138175,239120332,Milan,51.63197,-0.13618,Private room,$30.00,61
32043453,159951205,Remi,51.59404,-0.24268,Entire home/apt,$213.00,322
31941873,73701433,Richard,51.50645,-0.26964,Private room,$65.00,157
32048215,166617599,Ben,51.47654,-0.16905,Private room,$94.00,75
32140059,39331379,Giorgio,51.52027,-0.13752,Entire home/apt,$115.00,151
31941911,237147488,St Christophers Inn Liverpool St,51.52044,-0.08503,Hotel room,$56.00,198
32055330,235749401,Raluca,51.55891,-0.19653,Entire home/apt,$138.00,138
31942176,73701433,Richard,51.50461,-0.26806,Private room,$39.00,62
32056585,54987,TheSquare,51.5252,-0.07185,Entire home/apt,$416.00,262
32057118,402191311,GuestReady,51.46769,-0.13276,Entire home/apt,$133.00,254
32154639,92406701,Sibs,51.46121,-0.11438,Entire home/apt,$220.00,239
32154667,44292111,Marion,51.62452,-0.2666,Private room,$30.00,66
32062743,119825174,Uzoamaka,51.50966,0.01872,Entire home/apt,$310.00,92
31948736,43935156,City Living,51.51204,-0.11184,Private room,$130.00,336
32062789,240431857,Monica,51.45978,-0.08978,Hotel room,$201.00,203
32154978,43372084,Jonathan,51.44988,-0.19759,Entire home/apt,$160.00,345
31948824,142570782,Destination8,51.52449,-0.07013,Private room,$216.00,326
32154982,240994480,Keyhost,51.49495,-0.19242,Entire home/apt,$314.00,344
32064584,83740964,Ali,51.51227,-0.17737,Private room,$57.00,224
31948989,42653212,Nell Gwynn Chelsea Accommodation,51.49313,-0.16377,Entire home/apt,$220.00,219
32068346,224866971,Sonder (London),51.51607,-0.18821,Entire home/apt,$458.00,256
31949054,142570782,Destination8,51.52411,-0.07009,Private room,$183.00,351
32068488,224866971,Sonder (London),51.51469,-0.18613,Entire home/apt,$445.00,245
32155411,209493923,Danny,51.50895,-0.07127,Private room,$57.00,252
31949065,7701687,Arcore,51.51346,-0.12612,Entire home/apt,$295.00,198
32156219,5065210,Alex,51.48116,-0.26446,Private room,$40.00,39
32177307,241426382,Natty,51.45671,-0.06931,Private room,$65.00,345
32157139,2993971,Joel,51.52212,-0.17846,Entire home/apt,$790.00,157
32308720,76120788,David,51.61216,0.22132,Entire home/apt,$80.00,365
32158115,241241619,Kurt,51.5071,-0.26428,Private room,$50.00,346
32310847,85525912,Anne,51.51511,-0.0045,Entire home/apt,$135.00,340
32179341,25339943,Kyle,51.52301,-0.07051,Entire home/apt,$293.00,339
32159530,241252818,Uzo,51.4885,0.00466,Private room,$150.00,365
32160828,60056087,James,51.49201,-0.13868,Entire home/apt,$125.00,116
32181208,237152387,Laverne,51.5653,0.0384,Private room,$65.00,159
32161275,241268181,Omar,51.55533,-0.16007,Entire home/apt,$220.00,146
32164464,241296766,John,51.55412134059084,-0.2457728625764888,Private room,$36.00,134
32320054,69323376,Lily,51.39776,-0.28501,Private room,$45.00,194
32186535,241506299,Roni,51.46365,-0.14387,Private room,$71.00,94
32164931,1504322,Alex,51.50954,-0.13119,Entire home/apt,$337.00,283
32321548,226472167,Billie And Max,51.50446,-0.19359,Entire home/apt,$95.00,98
32166119,1504322,Alex,51.50967,-0.13067,Entire home/apt,$539.00,301
32166144,157954735,Celina,51.51362,-0.00645,Private room,$30.00,52
32190981,4775,Sebastian,51.52451,-0.08782,Entire home/apt,$267.00,302
32191740,4775,Sebastian,51.52623,-0.08811,Private room,$79.00,298
32166409,1504322,Alex,51.51023,-0.13075,Entire home/apt,$692.00,302
32321762,226472167,Billie And Max,51.50403,-0.19362,Entire home/apt,$132.00,150
32200873,24364444,Roman,51.53644,-0.06419,Entire home/apt,$143.00,95
32321894,240048363,Ril,51.51081,-0.03851,Entire home/apt,$250.00,347
32173078,192460465,Bianca,51.42858,-0.18995,Entire home/apt,$150.00,294
32322018,226472167,Billie And Max,51.50431,-0.19365,Entire home/apt,$128.00,151
32322156,226472167,Billie And Max,51.50611,-0.19231,Entire home/apt,$138.00,143
32205440,241641109,Victor,51.50646,-0.14443,Private room,"$2,999.00",365
32174432,80107186,Jenny,51.44798,-0.38235,Entire home/apt,$98.00,257
32205672,241641109,Victor,51.50735,-0.14627,Entire home/apt,"$2,999.00",365
32328550,167604439,Hue,51.54258,-0.1171,Entire home/apt,$118.00,200
32418592,243466504,Hadiza,51.5067,0.02145,Entire home/apt,$221.00,155
32331840,33549080,Tim,51.50141,-0.14973,Entire home/apt,"$1,733.00",343
32209487,113091361,Cecelia,51.52852,-0.32871,Private room,$32.00,40
32209834,241644175,TonyTayo,51.34919,-0.10065,Private room,$100.00,88
32210795,241715157,Iris/Bryan,51.45547,-0.31965,Private room,$25.00,37
32430300,20770834,Praveen,51.55285,-0.10801,Entire home/apt,$480.00,340
32434533,116364215,Lorraine,51.56437,0.20263,Entire home/apt,$65.00,121
32214675,241738282,Lisa,51.55084,-0.17748,Entire home/apt,$170.00,124
32438151,243658617,Sarah-Jane,51.56545,-0.33756,Private room,$55.00,78
32438285,243660033,Malik  Arjan,51.46138,-0.38004,Private room,$19.00,132
32230959,86147938,Alex,51.4779,-0.11759,Private room,$50.00,326
32346196,242691344,Ruth,51.44989,-0.00285,Private room,$50.00,282
32347496,131528337,Njabulo,51.58596,-0.17247,Private room,$45.00,218
32440564,25701959,Rossella,51.54444,-0.14264,Private room,$60.00,345
32440623,251175298,Shaz,51.53075,-0.10939,Private room,$65.00,269
32347972,33581410,Guest House,51.63734,-0.17231,Private room,$91.00,346
32349786,182732276,Maryum,51.63564,-0.14087,Entire home/apt,$75.00,110
32233156,1695784,Aurelia,51.45864,0.06006,Entire home/apt,$115.00,168
32441192,16965290,Shane,51.51157,-0.18683,Entire home/apt,$714.00,137
32353072,186987059,Omar & Hadda,51.49968,-0.16649,Entire home/apt,$400.00,306
32235129,128659370,Michela,51.49544,-0.24176,Entire home/apt,$322.00,54
32443527,20730849,Sophie,51.5497286027132,-0.1490699060869146,Entire home/apt,$183.00,78
32357008,162685983,Simone,51.58687,-0.14041,Private room,$90.00,323
32444379,598337,Dejan,51.53258,-0.01119,Entire home/apt,$75.00,106
32357927,224866971,Sonder (London),51.51567,-0.18833,Entire home/apt,$353.00,194
32237083,158678827,Nick,51.51245,-0.15323,Entire home/apt,$942.00,68
32451269,240871813,Milene,51.47257,-0.09765,Shared room,$74.00,350
32457556,2792529,Ryan,51.5493,-0.16912,Entire home/apt,$520.00,164
32363194,10648196,Nyron,51.48035,-0.02731,Private room,$31.00,275
32371644,243073905,Peter,51.49975,0.0306,Private room,$200.00,66
32252019,242047984,Nina,51.53357,-0.09699,Entire home/apt,$240.00,202
32373613,33889201,Veeve,51.49508,-0.18613,Entire home/apt,"$1,783.00",74
32462107,3476950,Elisa,51.53651,-0.23001,Entire home/apt,$225.00,157
32252697,240071195,Shoma,51.51671,0.03512,Private room,$25.00,146
32376420,150571218,Sam,51.51633,-0.16353,Entire home/apt,$271.00,62
32376486,13367830,Kenneth,51.4902,-0.13975,Entire home/apt,$130.00,116
32255989,20001519,VanZyl,51.51017,-0.19519,Entire home/apt,$419.00,289
32377863,43661552,Keren,51.50841,-0.21145,Entire home/apt,$226.00,170
32378366,213677613,Emma,51.473663330078125,-0.1921679973602295,Entire home/apt,$225.00,163
32379140,14096542,Pervin,51.60655,-0.1242,Entire home/apt,$121.00,346
32469820,70170608,Caroline,51.52894,-0.03411,Entire home/apt,$134.00,199
32380123,224866971,Sonder (London),51.49792,-0.12719,Entire home/apt,"$1,075.00",225
32267378,241737837,英,51.53288,0.12248,Private room,$35.00,358
32380491,64004607,Wayne,51.51125,-0.32701,Entire home/apt,$209.00,305
32381348,431902,Andreea,51.51615,-0.19566,Entire home/apt,"$2,610.00",272
32381356,11270435,Shegun,51.32306,-0.10043,Private room,$40.00,70
32273842,467757,James,51.52467,-0.14155,Entire home/apt,$150.00,92
32481558,86439299,Alice,51.50082,-0.04731,Entire home/apt,$129.00,96
32481854,24038965,Vidhya,51.54828,-0.2267,Entire home/apt,$131.00,216
32381804,145508863,Freddie B,51.52812,-0.12031,Private room,$214.00,332
32275853,242221112,Ivana,51.38448,-0.12033,Entire home/apt,$120.00,75
32484354,17773469,Vanessa,51.55865,-0.10327,Entire home/apt,$219.00,315
32484421,179142796,Laura,51.494,-0.11208,Entire home/apt,$120.00,229
32278025,33549080,Tim,51.50947,-0.133,Private room,"$2,100.00",365
32394201,24028136,Helen,51.44957,-0.13826,Private room,$43.00,57
32279709,69323376,Lily,51.39776,-0.28501,Private room,$60.00,194
32280296,4137192,May,51.47185,-0.12186,Private room,$45.00,41
32486435,243299498,Olivia,51.42715,-0.16325,Entire home/apt,$243.00,199
32395186,243263439,Tina,51.52657,-0.19703,Entire home/apt,$350.00,188
32280605,35393734,Alexandre,51.50821,-0.1235,Entire home/apt,$390.00,101
32395454,243265553,Fouad,51.44137,-0.31572,Private room,$59.00,152
32396138,228928499,Beatrix,51.54452,-0.19258,Entire home/apt,$177.00,135
32283888,242221151,Zoe And Andrew,51.44989,-0.12541,Entire home/apt,$150.00,62
32492365,224866971,Sonder (London),51.49804,-0.1275,Entire home/apt,$293.00,331
32493363,4632603,Paul,51.6124,-0.13476,Private room,$19.00,314
32397186,228928499,Beatrix,51.52037,-0.15394,Entire home/apt,$165.00,102
32494734,244146370,David,51.45987,-0.05589,Private room,$75.00,67
32399284,243125817,Zeshan,51.42815,-0.16504,Entire home/apt,$273.00,199
32495392,42399974,Emanuele,51.48005,-0.17971,Entire home/apt,$250.00,123
32498798,244184315,Maz,51.54183,-0.10442,Entire home/apt,$125.00,95
32400244,10941306,Jean,51.49145,-0.18522,Entire home/apt,$199.00,37
32499255,2806933,Gil,51.61368,-0.12416,Private room,$55.00,62
32303174,242489273,Desmond,51.53065,-0.07228,Private room,$91.00,129
32401030,224866971,Sonder (London),51.49733,-0.12914,Entire home/apt,$778.00,198
32303544,1432477,City Relay,51.49161,-0.1988,Entire home/apt,$189.00,311
32401529,224866971,Sonder (London),51.49616,-0.12755,Entire home/apt,"$1,506.00",134
32304601,9276155,Peter,51.53078,-0.00479,Entire home/apt,$272.00,163
32304763,445273,Denise,51.46054,-0.11424,Entire home/apt,$55.00,286
32401664,224866971,Sonder (London),51.49615,-0.12857,Entire home/apt,$953.00,355
32306099,167604439,Hue,51.54317,-0.11867,Entire home/apt,$146.00,247
32405218,224866971,Sonder (London),51.49786,-0.12919,Entire home/apt,$449.00,134
32308495,9787290,Emer,51.48098,0.17232,Private room,$61.00,83
32511071,244286082,Eugenie,51.48581,0.03803,Private room,$84.00,90
32412531,7033337,Jo,51.481365,0.017396,Private room,$84.00,222
32540539,209493923,Danny,51.50987,-0.07125,Private room,$45.00,238
32514585,235749401,Raluca,51.48433,-0.222,Entire home/apt,$136.00,112
32541269,198186668,Sesan,51.49666,0.08316,Entire home/apt,$83.00,65
32541636,244331107,St Christophers Inn Oasis,51.50288,-0.09171,Hotel room,$49.00,185
32541714,244331107,St Christophers Inn Oasis,51.50288,-0.09171,Hotel room,$56.00,163
32516617,224974000,Simon,51.53474,-0.22865,Entire home/apt,$343.00,143
32517147,244331544,Uwa,51.51287,-0.07482,Entire home/apt,$350.00,87
32415301,186987059,Omar & Hadda,51.49832,-0.16497,Entire home/apt,$404.00,253
32415769,186987059,Omar & Hadda,51.49836,-0.16487,Entire home/apt,$299.00,91
32543949,224866971,Sonder (London),51.49585,-0.12751,Entire home/apt,$670.00,287
32416274,29024847,Sarah,51.51234,-0.13693,Entire home/apt,$271.00,365
32544758,33889201,Veeve,51.42312,-0.21505,Entire home/apt,"$1,199.00",121
32638048,244523880,Ahmad,51.49437,-0.24841,Private room,$70.00,30
32520449,224866971,Sonder (London),51.4981,-0.1291,Entire home/apt,$673.00,227
32547438,224866971,Sonder (London),51.49585,-0.12801,Entire home/apt,$928.00,276
32520661,224866971,Sonder (London),51.49822,-0.12864,Entire home/apt,$723.00,210
32525439,238695567,Monsiour,51.52123,-0.41494,Private room,$60.00,179
32638732,2806933,Gil,51.61218,-0.12594,Private room,$50.00,152
32548873,40423303,Jay,51.51225,-0.23283,Private room,$34.00,91
32528957,144786680,Eddy,51.4981,-0.09079,Private room,$89.00,333
32643724,10370524,Josh & Adi,51.51382,-0.13206,Entire home/apt,$281.00,327
32536819,21638468,Trushar,51.5095,0.00142,Entire home/apt,$75.00,173
32549678,157954735,Celina,51.4899,-0.07866,Private room,$43.00,254
32537244,144786680,Eddy,51.49984,-0.09002,Private room,$91.00,126
32651572,122810875,Molly,51.41583,0.00058,Private room,$79.00,155
32539183,1305388,Angie,51.57688,0.05628,Entire home/apt,$120.00,336
32553237,166617599,Ben,51.47702,-0.16952,Private room,$98.00,93
32651609,129568159,Matteo,51.54248,-0.02283,Entire home/apt,$164.00,132
32562092,244699748,Steve,51.51446,-0.24922,Entire home/apt,$8.00,89
32539422,159696810,Zahra,51.43875,-0.15203,Private room,$45.00,253
32539553,242663090,Chloe,51.53189,-0.09164,Entire home/apt,$519.00,252
32651613,44052614,Mark,51.53956,-0.0869,Entire home/apt,$259.00,115
32742167,49487656,Lilia,51.4969,0.01271,Private room,$50.00,77
32656055,48165024,Capital Residencies,51.49276,-0.16358,Hotel room,$255.00,98
32567615,15801664,Raphael,51.51912,-0.14151,Entire home/apt,$254.00,200
32656521,48165024,Capital Residencies,51.49343,-0.16407,Hotel room,$255.00,365
32567855,224866971,Sonder (London),51.49614,-0.12882,Entire home/apt,$803.00,268
32743873,246230972,Bruce,51.41866,-0.31734,Private room,$47.00,159
32656683,48165024,Capital Residencies,51.4933,-0.16563,Hotel room,$255.00,356
32744488,166404314,Janine,51.52414,-0.1033,Entire home/apt,$990.00,362
32656976,48165024,Capital Residencies,51.49314,-0.16574,Hotel room,$255.00,352
32744870,3533772,Ness,51.46525,-0.07961,Entire home/apt,$320.00,68
32657220,48165024,Capital Residencies,51.49304,-0.16408,Hotel room,$255.00,101
32657447,48165024,Capital Residencies,51.49326,-0.1654,Hotel room,$255.00,319
32657674,48165024,Capital Residencies,51.49289,-0.16378,Hotel room,$255.00,95
32571537,26294026,Shannon,51.47951,-0.10921,Private room,$56.00,30
32751867,246307653,Ojoma,51.60565,-0.24416,Private room,$32.00,71
32657827,101993522,Pensri,51.59164,0.02393,Private room,$30.00,238
32573518,224866971,Sonder (London),51.49608,-0.12916,Entire home/apt,$958.00,195
32657999,48165024,Capital Residencies,51.49174,-0.16579,Hotel room,$255.00,69
32575246,244813308,Marco,51.58756,-0.21983,Entire home/apt,$71.00,42
32752291,230404895,Property,51.52246,-0.19663,Entire home/apt,$150.00,136
32658012,228928499,Beatrix,51.54664,-0.19091,Entire home/apt,$106.00,108
32581600,244865274,Pallavi,51.52037,-0.16702,Entire home/apt,$160.00,80
32658399,48165024,Capital Residencies,51.49111,-0.16474,Hotel room,$200.00,145
32658636,48165024,Capital Residencies,51.49328,-0.16565,Hotel room,$200.00,145
32582210,209493923,Danny,51.509937,-0.071052,Private room,$67.00,216
32659015,48165024,Capital Residencies,51.49118,-0.16519,Hotel room,$200.00,145
32659185,48165024,Capital Residencies,51.49321,-0.16526,Hotel room,$200.00,145
32582637,209493923,Danny,51.51019,-0.07056,Private room,$58.00,269
32660938,224866971,Sonder (London),51.4981,-0.12716,Entire home/apt,"$1,255.00",311
32758252,57989340,Gareth,51.54562,-0.21585,Entire home/apt,$62.00,53
32584712,29908922,Zeynep,51.54560472558895,0.052539693940435,Private room,$38.00,331
32661167,224866971,Sonder (London),51.49785,-0.12929,Entire home/apt,$769.00,350
32585544,91330809,Rosario,51.47283,-0.12477,Private room,$38.00,293
32758312,226472167,Billie And Max,51.50416,-0.1937,Entire home/apt,$93.00,113
32661351,224866971,Sonder (London),51.49636,-0.12745,Entire home/apt,"$3,194.00",349
32759811,235021417,Kc,51.48754,-0.16777,Private room,$120.00,309
32661549,224866971,Sonder (London),51.49631,-0.12713,Entire home/apt,"$3,098.00",328
32662422,224866971,Sonder (London),51.498,-0.12712,Entire home/apt,"$1,116.00",255
32662425,224866971,Sonder (London),51.49603,-0.12869,Entire home/apt,"$3,388.00",170
32760549,246378386,Mike,51.56777,-0.09518,Private room,$34.00,160
32586600,207252036,May,51.60286,-0.23793,Entire home/apt,$200.00,363
32662426,224866971,Sonder (London),51.4964,-0.1275,Entire home/apt,$846.00,157
32587506,168622321,Noemie,51.51243,-0.04357,Private room,$200.00,90
32662435,224866971,Sonder (London),51.49595,-0.12853,Entire home/apt,$293.00,237
32762664,91452040,John,51.50899,0.01932,Entire home/apt,$125.00,81
32663074,244813308,Marco,51.58677,-0.22062,Shared room,$50.00,36
32587671,6982082,Clare,51.51598,-0.17673,Entire home/apt,$239.00,174
32764197,109685790,Samantha,51.417180753233936,-0.189097411930561,Private room,$84.00,334
32593396,17723948,Molly And Joe,51.41479,0.00171,Private room,$90.00,363
32765053,29130142,Amit,51.51713,-0.06858,Entire home/apt,$349.00,225
32766454,119140692,Shadi,51.52698,-0.12191,Entire home/apt,$176.00,153
32598419,245032594,Yvonne,51.52681,0.00729,Entire home/apt,$60.00,125
32682923,245744819,Marco,51.53567,-0.06281,Entire home/apt,$90.00,246
32774174,105426627,Toni,51.4183,-0.08133,Entire home/apt,$53.00,244
32683392,245738549,Frederick,51.60702,-0.11024,Private room,$46.00,365
32776353,11491987,Alex,51.50347,-0.02647,Private room,$120.00,340
32600436,57619117,Elda,51.52708,-0.08943,Private room,$38.00,68
32603513,124729034,Galymzhan,51.52643,-0.10063,Entire home/apt,$150.00,365
32604785,25787415,Jayne,51.56438,-0.14753,Private room,$48.00,66
32686549,7732792,Angelica,51.51288,-0.07428,Entire home/apt,$118.00,231
32778043,246543644,Micheala,51.36363,-0.30102,Entire home/apt,$101.00,179
32778516,155892051,Andrea,51.48431,0.07934,Private room,$30.00,294
32610139,138955370,Suzanne,51.562,-0.06562,Entire home/apt,$104.00,43
32612852,144483933,Ayo,51.38366,-0.12828,Entire home/apt,$98.00,329
32695038,9066630,Toby,51.48147,-0.12319,Entire home/apt,$150.00,344
32781794,104901183,George,51.52723,-0.01162,Private room,$50.00,55
32613768,67803620,Carol,51.58194,-0.32856,Entire home/apt,$261.00,108
32613896,232414590,Mahbub,51.52817,-0.07344,Entire home/apt,$85.00,308
32698716,241644175,TonyTayo,51.35102,-0.10019,Private room,$120.00,90
32783801,146655939,Konstantinos,51.46228,-0.20412,Entire home/apt,$193.00,168
32784366,245804238,Antony,51.6065,-0.10517,Private room,$43.00,359
32621159,7912992,Fabian,51.53070542701038,-0.0933683753202303,Entire home/apt,$140.00,57
32622521,240994480,Keyhost,51.49495,-0.19242,Entire home/apt,$286.00,323
32623666,240994480,Keyhost,51.49495,-0.19242,Entire home/apt,$271.00,285
32623916,240994480,Keyhost,51.49495,-0.19242,Entire home/apt,$329.00,353
32709192,1898279,Paula,51.55502,-0.13677,Entire home/apt,$675.00,43
32624339,100091099,Irene,51.51348,-0.20904,Entire home/apt,$185.00,89
32788319,246643714,PremierLux,51.55204,0.0749,Private room,$159.00,365
32788686,88499278,Sal,51.60367,-0.18245,Private room,$75.00,109
32626014,245290588,Logan,51.63381,-0.10141,Private room,$65.00,365
32790113,12531687,Domenico,51.57568,0.02424,Private room,$336.00,364
32790223,228928499,Beatrix,51.52124,-0.15458,Entire home/apt,$155.00,112
32793982,230608953,Aaron,51.52367,-0.0772,Private room,$515.00,356
32630392,25787415,Jayne,51.56462,-0.1474,Private room,$48.00,32
32713963,169885461,Owen,51.5607,-0.09346,Entire home/apt,$94.00,119
32633002,224866971,Sonder (London),51.49609,-0.12881,Entire home/apt,"$2,884.00",41
32798394,23972626,Emil,51.54523,-0.12858,Private room,$45.00,81
32633307,224866971,Sonder (London),51.49593,-0.12803,Entire home/apt,$827.00,347
32720242,172593541,Genete,51.57689,-0.26073,Private room,$25.00,68
32799445,149053025,Cynthia,51.62884,-0.05182,Private room,$57.00,355
32720663,2460381,Monique,51.56033,-0.00792,Entire home/apt,$140.00,63
32633776,224866971,Sonder (London),51.49780738986576,-0.1291992015033446,Entire home/apt,$998.00,204
