id,host_id,host_name,latitude,longitude,room_type,price,availability_365
106332,264345,Susie,51.52874,-0.05396,Private room,$55.00,160
107048,259088,Simon,51.52407,-0.10554,Entire home/apt,$93.00,72
107051,554519,Meg,51.52245,-0.18275,Entire home/apt,$144.00,323
108529,561650,Robert,51.47144,-0.08815,Private room,$40.00,257
109226,564310,James,51.54089,-0.089,Entire home/apt,$423.00,365
109299,261091,Nina,51.54599,-0.07426,Entire home/apt,$135.00,364
116268,586671,Joe,51.61308,-0.11829,Private room,$25.00,342
118805,599899,Richie,51.51643,-0.12111,Private room,$60.00,364
129768,639749,Farzam,51.53323,-0.17848,Entire home/apt,$135.00,365
137581,471088,Anthony,51.50967,-0.07814,Entire home/apt,$130.00,251
137907,67564,Liz,51.52197,-0.14035,Entire home/apt,$153.00,355
139142,678760,Andrew,51.55719,-0.12932,Entire home/apt,$76.00,365
142117,192627,Clare,51.52902,-0.08944,Entire home/apt,$140.00,363
143568,598337,Dejan,51.53058,-0.01203,Entire home/apt,$75.00,156
150900,726717,Tatu,51.48128,-0.18071,Private room,$59.00,365
157227,261091,Nina,51.54632,-0.07488,Entire home/apt,$99.00,357
157714,757377,Eilinn,51.48847,-0.22097,Private room,$46.00,89
159736,766056,Trevor,51.46788,-0.09993,Private room,$30.00,75
168348,802297,Alexandra,51.51751,-0.19932,Entire home/apt,$118.00,282
168875,32410,Fabio,51.53427,-0.06187,Entire home/apt,$90.00,251
170524,194769,S,51.50689,-0.14202,Entire home/apt,"$1,300.00",365
172629,471088,Anthony,51.4946,-0.19441,Private room,$85.00,365
174132,831866,Erika,51.52496,-0.18805,Private room,$50.00,362
174635,675616,Eric,51.51762,-0.21359,Entire home/apt,$105.00,311
175892,769488,Tanja,51.52948,-0.08591,Entire home/apt,$88.00,250
178519,1954110,Tariq,51.53919,-0.24072,Entire home/apt,$150.00,365
180449,864565,Sarah,51.46932,-0.15277,Private room,$50.00,220
182802,876774,Heather,51.43855,-0.32191,Private room,$50.00,365
186682,897316,Emily,51.5422,-0.20218,Entire home/apt,$79.00,70
189002,911280,Vee,51.49146,-0.27072,Private room,$85.00,38
190028,497366,Andrea & Mark,51.55083,-0.08425,Entire home/apt,$65.00,338
194664,54987,Prateek,51.48606,-0.1243,Entire home/apt,$126.00,154
198258,967537,Ryan,51.5343,0.08195,Private room,$39.00,363
198279,967645,Radhika And Lorenzo,51.51463,-0.05797,Private room,$35.00,365
198771,970506,Mirco,51.48416,-0.10375,Private room,$45.00,365
199658,923968,Patrick,51.49519,-0.19242,Entire home/apt,$69.00,150
200713,968464,Catia,51.38447,-0.12659,Private room,$18.00,280
207912,1023326,Jocelyn,51.3676,-0.12209,Private room,$35.00,357
213024,1098411,Sarah,51.53023,-0.19886,Entire home/apt,$67.00,311
214755,1026967,James,51.51164,-0.20278,Entire home/apt,$275.00,89
214995,193586,Julie,51.51876,-0.20705,Private room,$36.00,357
216350,1116804,Debbie,51.47973,-0.22205,Private room,$51.00,365
223498,452542,Joanne,51.52048,-0.11833,Private room,$65.00,178
227078,1184548,Owen,51.50226,-0.11054,Entire home/apt,$240.00,352
227502,204615,Mr,51.52849,-0.07731,Entire home/apt,$55.00,339
228054,1189533,Dominique,51.59056,-0.09624,Private room,$60.00,365
229335,1197888,Louise,51.5187,-0.13979,Entire home/apt,$180.00,309
230427,1204138,Adam,51.48993,-0.19718,Private room,$75.00,365
231452,1210175,Ungelie,51.47188,-0.18469,Private room,$75.00,363
232983,1219410,Kobi,51.48668,-0.10513,Private room,$100.00,215
234776,1204138,Adam,51.49039,-0.19595,Private room,$100.00,365
236956,979363,Donovan,51.50453,-0.10742,Private room,$40.00,198
238349,1249927,Katherine,51.49595,-0.2293,Entire home/apt,$120.00,365
238711,1251427,Benjamin,51.51022,-0.19395,Entire home/apt,$170.00,66
239697,1256723,Elaine,51.54621,-0.20833,Private room,$42.00,270
239955,1258715,Patty,51.59914,-0.15154,Private room,$33.00,364
241133,542769,Dean,51.60552,-0.14845,Private room,$33.00,365
241621,1267045,Clare,51.42864,-0.15701,Private room,$29.00,129
243093,1271134,Sophia,51.63546,-0.11726,Private room,$66.00,364
244112,1280712,Helen,51.54216,-0.09764,Private room,$50.00,365
244125,1270755,Claire,51.52932,-0.08094,Entire home/apt,$450.00,362
244126,1270755,Claire,51.53261,-0.08277,Private room,$100.00,363
245116,1285864,Miss Salem,51.54937,-0.11814,Private room,$60.00,364
245825,1289522,Nina,51.63077,-0.13596,Private room,$56.00,365
245885,1289678,Dee,51.49383,-0.12021,Entire home/apt,$100.00,364
250293,1310077,Elizabeth And Carl,51.51894,-0.19695,Entire home/apt,$229.00,365
251026,1310077,Elizabeth And Carl,51.49712,-0.20661,Entire home/apt,$189.00,299
252016,1322089,Rachel,51.47569,-0.05913,Private room,$45.00,310
252226,1323479,Maurice,51.42925,-0.12584,Private room,$57.00,365
253668,1332358,Matt,51.52135,-0.1087,Private room,$95.00,89
254629,6821,Madlyn,51.55518,-0.07673,Entire home/apt,$136.00,87
255734,1344549,Derek,51.54145,-0.0551,Private room,$40.00,365
255961,1345766,Rino,51.42007,-0.16835,Private room,$25.00,280
256975,280260,James And Kathleen,51.56248,-0.00646,Private room,$30.00,310
258184,567334,Emanuela,51.54644,-0.10342,Private room,$38.00,190
260259,1286929,Gurpal,51.53183,0.0492,Private room,$51.00,364
261663,1372753,Silvio & Pippa,51.53417,-0.06552,Entire home/apt,$130.00,45
262294,1376095,Vladimir,51.50862,-0.12717,Private room,$125.00,365
263672,1383749,Henrietta,51.46938,-0.17134,Private room,$35.00,365
263822,1384320,Steven,51.51854,0.02291,Entire home/apt,$60.00,244
264776,1389063,Sue,51.44251,-0.01989,Entire home/apt,$156.00,342
264777,1389063,Sue,51.44293,-0.0201,Entire home/apt,$87.00,365
264778,1389063,Sue,51.44368,-0.02195,Entire home/apt,$100.00,358
264779,1389063,Sue,51.44177,-0.02204,Entire home/apt,$103.00,363
264782,1389063,Sue,51.44283,-0.0214,Entire home/apt,$85.00,351
264783,1389063,Sue,51.44365,-0.02287,Entire home/apt,$158.00,315
265248,1391509,Mark,51.58177,-0.07674,Private room,$30.00,44
268398,979363,Donovan,51.50423,-0.10777,Private room,$38.00,304
269065,1409580,Kate,51.50558,-0.32817,Private room,$29.00,179
269172,1410091,Kath,51.47176,0.05943,Private room,$46.00,365
271815,444388,Marie,51.52084,-0.20609,Entire home/apt,$136.00,364
272530,8066494,Liliana / Daniel,51.54046,-0.09883,Private room,$80.00,364
272835,7337548,Ewa,51.5382,-0.18906,Entire home/apt,$72.00,352
273941,1106081,Xenia,51.45414,0.01046,Entire home/apt,$45.00,190
274918,381894,Eddy,51.4228,-0.17757,Entire home/apt,$78.00,344
275140,1438437,D.C.,51.43958,-0.05342,Entire home/apt,$119.00,365
275736,1441235,Anne Marie,51.4255,-0.12506,Private room,$31.00,364
276888,381894,Eddy,51.42168,-0.17803,Entire home/apt,$120.00,364
277580,381894,Eddy,51.49281,-0.30921,Entire home/apt,$124.00,365
279022,639749,Farzam,51.52864,-0.18484,Entire home/apt,$950.00,365
280894,1464452,Maria And Rino,51.49929,-0.08871,Entire home/apt,$149.00,89
281563,1467581,Philip,51.51428,-0.26447,Private room,$50.00,180
282198,1413029,Lucy,51.52371,-0.11496,Entire home/apt,$96.00,139
282846,1473649,Hoda,51.58588,-0.25342,Private room,$50.00,362
283569,1476754,Nina,51.50707,-0.24764,Entire home/apt,$62.00,332
284437,762736,Lydia,51.46865,-0.0433,Private room,$75.00,365
284532,1481412,Luca,51.52839,-0.0757,Entire home/apt,$70.00,253
286675,1491611,Nora,51.58202,-0.3768,Entire home/apt,$60.00,356
288410,1357630,Chung Han,51.5115,-0.18749,Entire home/apt,$250.00,365
288857,1500877,John,51.50414,-0.08274,Entire home/apt,$200.00,53
289422,862386,Veneranda And Leo,51.52185,0.02417,Private room,$45.00,356
289802,862386,Veneranda And Leo,51.52185,0.02417,Private room,$45.00,348
290233,1506151,Portia,51.53625,0.0048,Entire home/apt,$572.00,365
291731,1254028,Matt,51.43027,-0.12881,Private room,$29.00,279
294177,1521032,Oliver,51.59228,-0.25644,Entire home/apt,$49.00,326
294247,1521435,Milena,51.48794,-0.21467,Private room,$54.00,365
294887,1527176,Gill,51.57505,0.00514,Private room,$34.00,310
295222,1525125,Ernest,51.5206,-0.34408,Private room,$86.00,365
298246,1254028,Matt,51.43021,-0.12722,Entire home/apt,$135.00,355
299374,1542753,Yvonne,51.55763,-0.30246,Entire home/apt,$59.00,125
299735,1544432,Saiful,51.58548,-0.07469,Entire home/apt,$106.00,308
300333,1546859,Nagla,51.55964,-0.40993,Private room,$57.00,365
300723,1549137,Rita,51.5835,-0.11739,Entire home/apt,$200.00,329
301631,1554006,Christopher,51.51749,-0.01934,Private room,$55.00,365
303239,1561098,Anouch,51.45361,-0.08876,Private room,$368.00,365
304161,1349562,Fola,51.48043,0.03946,Private room,$40.00,365
304976,1569324,Paul,51.55539,-0.00191,Entire home/apt,$200.00,354
305573,281951,Ed,51.49748,-0.09651,Entire home/apt,$70.00,309
305813,1573022,Sue,51.41715,-0.2457,Private room,$152.00,365
305818,1573022,Sue,51.41761,-0.24613,Private room,$107.00,364
306405,1575800,Mary,51.54259,0.15386,Private room,$41.00,365
306966,1579159,Sam,51.51683,-0.16577,Entire home/apt,$70.00,341
307923,1584404,Rubina,51.52344,-0.46178,Private room,$26.00,180
308640,1586861,Eliza,51.55215,-0.03855,Entire home/apt,$145.00,336
309085,1500877,John,51.50584,-0.02814,Entire home/apt,$140.00,364
310107,441643,Charlie,51.56207,-0.10059,Private room,$180.00,310
310274,292707,Kevin,51.58751,-0.09781,Private room,$50.00,365
310724,1598430,Maria,51.49494,-0.11211,Entire home/apt,$250.00,261
310949,1599044,Robert And Antonio,51.49883,0.10547,Private room,$34.00,362
311430,766056,Trevor,51.46721,-0.10136,Private room,$35.00,61
312465,1606425,Paolo,51.54321,0.00626,Private room,$100.00,365
312557,96871,Anwar,51.52773,-0.13097,Entire home/apt,$60.00,69
312761,1608226,Pippa,51.52704,-0.08129,Entire home/apt,$135.00,176
314066,1613803,Talat And Nalan,51.60139,-0.08639,Private room,$26.00,307
314164,1614205,Lara,51.55701,-0.08336,Entire home/apt,$97.00,115
315238,1619024,Sally,51.47776,-0.14939,Entire home/apt,$140.00,365
315489,1620606,Shirley,51.44085,-0.13348,Private room,$29.00,362
316137,1621004,Gideon,51.54462,-0.14696,Private room,$93.00,365
318287,1369081,Mirjam,51.61455,-0.02989,Private room,$29.00,364
318867,1636529,Marie-Louise,51.51233,-0.16783,Entire home/apt,$140.00,310
321580,1646721,Daniella,51.5474,-0.20634,Entire home/apt,$129.00,150
322606,1383749,Henrietta,51.46811,-0.17134,Private room,$43.00,364
324055,1664001,Ganesan,51.55317,0.02328,Private room,$29.00,365
324229,1659555,Edmund,51.57949,-0.22357,Private room,$65.00,365
325305,734142,Mariano & Eduardo,51.5327,0.01228,Private room,$35.00,251
325673,1665741,Alon,51.54368,-0.17332,Private room,$45.00,365
325809,1666422,Stephen,51.54999,-0.18455,Entire home/apt,$761.00,365
326314,1668677,Chris,51.48864,-0.11714,Entire home/apt,$140.00,365
326633,1619024,Sally,51.47634,-0.15068,Private room,$60.00,365
327403,1429174,Lucia,51.51739,-0.21402,Entire home/apt,$65.00,365
329109,1481764,Kiran,51.50451,-0.29203,Private room,$30.00,364
329585,1645632,Jimmy & Janie,51.46958,-0.13004,Entire home/apt,$138.00,52
329610,1682825,Ramon,51.56394,-0.01025,Private room,$100.00,365
330783,1687570,Claire,51.45573,-0.05166,Private room,$45.00,365
330932,1302946,Robin,51.55235,-0.12384,Entire home/apt,$85.00,365
331058,1688557,Layla,51.50144,-0.25678,Private room,$38.00,304
333931,1693107,Zara,51.57291,0.14562,Private room,$46.00,362
334310,1703080,Allan,51.45735,-0.01614,Private room,$36.00,313
334412,1703579,Baxter,51.52249,-0.10525,Private room,$60.00,309
334546,1703967,Victor & Rachel,51.52493,0.03679,Private room,$20.00,220
337986,1717343,Tom Tyrell,51.54829,0.1611,Private room,$20.00,90
338198,1718539,Mojdeh,51.56285,-0.19551,Entire home/apt,$95.00,301
338896,1721165,Elaine,51.59635,-0.19098,Private room,$35.00,88
340435,1727431,Kenichiro,51.50743,-0.22568,Private room,$60.00,362
341956,1735026,Sylwia,51.53169,-0.3761,Private room,$50.00,365
343701,875652,Kadija,51.52864,0.00945,Entire home/apt,$50.00,159
344094,1745432,Karen,51.41868,-0.12462,Private room,$25.00,310
344102,1745432,Karen,51.41757,-0.12453,Private room,$25.00,364
345013,1750074,Oliver,51.50137,-0.06898,Entire home/apt,$125.00,310
345321,1751472,Leona,51.53338,-0.00996,Entire home/apt,$300.00,365
345877,1754088,Clare,51.53771,-0.08668,Entire home/apt,$80.00,215
346523,1756532,Julia,51.48311,-0.18428,Entire home/apt,$99.00,365
347144,1823815,Omar,51.49605,-0.06932,Entire home/apt,$75.00,270
347389,1090342,John,51.50062,0.03117,Private room,$135.00,269
347436,1666422,Stephen,51.55025,-0.18445,Private room,$381.00,365
348076,1606425,Paolo,51.54403,0.00917,Private room,$100.00,365
348215,1621004,Gideon,51.54267,-0.14519,Private room,$49.00,365
348217,1621004,Gideon,51.544,-0.14509,Entire home/apt,$250.00,365
349339,1769902,Fiona,51.61654,-0.14936,Private room,$50.00,365
349930,1773176,Arnie,51.52832,-0.10085,Private room,$45.00,365
350442,1775832,Natalie,51.56956,-0.10778,Entire home/apt,$240.00,159
350588,1775224,Christina,51.53555,-0.11739,Private room,$39.00,119
351727,1781664,Hilda,51.45511,-0.10869,Private room,$32.00,159
353133,1788460,Anne,51.54482,-0.11008,Private room,$70.00,352
354685,478692,Temi From Scion Property Management,51.59164,-0.22492,Entire home/apt,$200.00,351
356073,862386,Veneranda And Leo,51.52077,0.02479,Private room,$45.00,308
356427,1755482,Liz,51.54071,-0.22338,Entire home/apt,$250.00,365
358360,1813972,Rachella,51.59737,-0.09714,Private room,$25.00,310
359423,1818251,Robin,51.53238,-0.06578,Private room,$68.00,365
359974,1741058,Frankie,51.52795,-0.08272,Entire home/apt,$99.00,91
360968,1824557,Rose,51.46299,-0.22336,Private room,$75.00,351
360969,1824557,Rose,51.46316,-0.22124,Private room,$45.00,351
361662,1827865,Francine,51.50403,-0.14913,Private room,$100.00,364
361944,1829481,Orsi,51.39335,0.11933,Private room,$25.00,361
362026,1810850,Christopher,51.60081,-0.11489,Private room,$45.00,364
363648,1836808,Di,51.42741,0.008,Private room,$87.00,365
363749,1836808,Di,51.42694,0.00703,Private room,$86.00,365
365069,710493,Marsha,51.5491,-0.18469,Entire home/apt,$58.00,310
365933,1847762,D & D,51.48622,-0.11933,Entire home/apt,$95.00,40
366450,1226920,Natalia,51.55586,-0.09366,Entire home/apt,$67.00,341
367045,1853026,Vanessa,51.49368,-0.13027,Private room,$117.00,365
369383,493497,Clive,51.53962,-0.14268,Entire home/apt,$85.00,44
370824,1620606,Shirley,51.44036,-0.13369,Private room,$27.00,364
374493,1883830,Aisling & Matt,51.52919,-0.03785,Entire home/apt,$100.00,310
375006,1886636,Tope,51.50046,-0.11482,Private room,$53.00,160
375657,1554514,Sandy,51.50195,-0.24959,Entire home/apt,$70.00,343
375799,1889832,Glynis,51.40296,-0.25044,Entire home/apt,$80.00,237
377707,1898009,Raimonda & Paulius,51.59895,-0.00705,Private room,$30.00,365
377982,1878852,Alienor & Piers,51.49819,-0.13836,Entire home/apt,$100.00,363
378551,1901556,Marianne,51.48364,-0.26736,Entire home/apt,$111.00,246
379060,892187,Wayne,51.48249,-0.19929,Entire home/apt,$92.00,257
380714,1909905,Eddie,51.54049,-0.09041,Private room,$44.00,364
381005,1911148,Brendan,51.54929,-0.22403,Private room,$30.00,181
381916,1890206,Francien,51.44259,-0.12949,Private room,$66.00,75
382627,1917742,Aaron,51.53862,-0.0991,Entire home/apt,$95.00,361
382634,1917784,Faisal,51.55817,-0.01114,Private room,$39.00,365
383382,1890206,Francien,51.45084,-0.12378,Private room,$61.00,81
383416,1890206,Francien,51.44773,-0.12252,Private room,$55.00,78
384315,1923818,Querida,51.53547,-0.05543,Private room,$28.00,157
384770,1926757,Jonathan,51.50364,-0.22161,Entire home/apt,$60.00,364
384780,1920828,Marcus,51.54342,-0.13848,Entire home/apt,$300.00,189
387835,1940607,Graham,51.42833,-0.34646,Private room,$35.00,354
387935,1941155,Nynke,51.56047,-0.06469,Private room,$65.00,365
387951,1941211,"Cheryl, Anna ,Lee",51.5389,-0.11298,Private room,$122.00,365
388030,1941593,Susan,51.50331,-0.24071,Private room,$30.00,364
388037,1936326,Vedrana,51.48698,-0.36862,Private room,$44.00,365
388387,1943308,Maurizio,51.61599,0.04658,Private room,$50.00,180
388411,1943439,Caroline,51.42577,-0.19877,Private room,$30.00,80
388644,1944640,Alicia,51.4584,-0.10664,Private room,$51.00,87
388663,1944736,Henry,51.51813,0.01694,Private room,$80.00,365
388674,1944777,Geraldine,51.60536,-0.14502,Private room,$24.00,352
388721,1944988,Lena,51.56054,-0.07686,Entire home/apt,$140.00,232
388743,1945054,Jennifer,51.45763,0.01153,Private room,$80.00,365
388817,1945378,Rose,51.4879,-0.27038,Private room,$65.00,363
388995,1946207,Anandraj,51.59113,0.08057,Private room,$150.00,365
389125,1946900,David,51.53883,-0.19502,Private room,$72.00,365
389176,1947169,Anna,51.50866,-0.01855,Private room,$52.00,365
389214,1947338,Patricia,51.58127,-0.31343,Private room,$70.00,365
389570,1949033,Raphael,51.59708,-0.1054,Private room,$48.00,364
389620,1949274,Tracey,51.61367,-0.16519,Private room,$100.00,365
389627,1949299,Rawan,51.51838,-0.14238,Entire home/apt,$100.00,90
389747,1949877,NokuMary,51.42869,-0.08399,Private room,$230.00,365
389790,1950053,Toyin,51.57092,0.07648,Private room,$28.00,354
389862,1950478,Alison,51.57034,-0.1461,Private room,$22.00,146
389967,1950992,Frances,51.4203,-0.23533,Private room,$85.00,365
390156,1951861,Alvin,51.52145,-0.05234,Entire home/apt,$78.00,285
390316,1952637,Blair,51.50174,-0.08908,Private room,$90.00,336
390319,1952645,Julia,51.50742,-0.22735,Private room,$42.00,365
390356,1952786,Anne,51.47386,-0.16355,Private room,$54.00,310
390535,1953374,John Paul,51.40943,0.0062,Private room,$50.00,365
390718,1954238,Uche,51.41138,-0.17918,Private room,$40.00,342
390752,1954418,Kathryn,51.54131,0.00376,Private room,$40.00,335
390881,1954988,Dianne,51.41575,-0.23476,Entire home/apt,$230.00,32
391035,1955705,Lark,51.46479,-0.32628,Private room,$33.00,83
391273,1956888,Serge,51.52853,-0.19559,Private room,$42.00,89
391288,1956993,Blanca,51.60877,0.0404,Private room,$35.00,365
391529,1958174,Joanna,51.49343,0.01198,Private room,$28.00,365
391549,1958273,Mandeep,51.47641,-0.39549,Private room,$15.00,365
391652,1958708,Janet,51.49162,-0.1433,Private room,$58.00,365
391672,1958808,Urszula,51.43263,-0.06485,Private room,$32.00,324
391767,1959245,Brion,51.48888,0.00457,Private room,$48.00,184
391850,1959677,Janet,51.45512,-0.03789,Private room,$28.00,342
391851,1959677,Janet,51.4556,-0.04011,Private room,$25.00,348
392141,1961043,Mayda,51.44448,-0.19993,Private room,$48.00,365
392246,1961516,Muriel,51.49954,0.08719,Private room,$35.00,220
392785,1909905,Eddie,51.53919,-0.09011,Private room,$134.00,308
395062,1908992,Stefano & Maria,51.5217,-0.32281,Entire home/apt,$59.00,156
396235,1946856,Esther,51.55473,-0.12151,Private room,$39.00,365
396523,1955405,Daphne,51.50844,0.05878,Private room,$26.00,160
397262,339492,Mr NADORI,51.45255,-0.05013,Private room,$35.00,362
397504,1986197,Wills,51.48152,-0.18193,Private room,$35.00,363
397507,1986199,Carolyn,51.46068,-0.18589,Private room,$40.00,364
398147,1677345,Laryssa,51.5273,-0.11032,Entire home/apt,$155.00,59
400267,1997622,Emmy,51.48127,-0.20149,Private room,$60.00,365
400742,1879125,Micheal,51.48629,0.09358,Private room,$100.00,365
401951,2006285,Kamila,51.49315,-0.01897,Entire home/apt,$360.00,365
401972,2006404,Sadakat,51.51778,-0.20991,Entire home/apt,$226.00,363
402739,800096,Claudia,51.52231,-0.09144,Private room,$44.00,365
402783,1857893,Pablo,51.50133,-0.10996,Private room,$60.00,364
405099,2018776,Cynthia,51.40749,-0.00514,Entire home/apt,$60.00,323
405902,1625632,Alan,51.58274,-0.12719,Private room,$60.00,358
406411,2024953,Michele,51.59084,-0.02936,Private room,$20.00,50
406753,302657,Ester,51.55039,-0.17041,Entire home/apt,$200.00,120
406777,2009396,Jose And Teresa,51.5793,-0.07794,Private room,$45.00,364
406832,2026845,Alison,51.48781,-0.20448,Entire home/apt,$98.00,362
406898,2026952,Edson,51.5275,-0.06445,Entire home/apt,$75.00,71
407303,1211430,Janina,51.54762,-0.08385,Private room,$42.00,77
407463,1956256,Juliette,51.41869,-0.16277,Private room,$55.00,365
407529,958656,Karmen And Tomislav,51.54815,-0.36331,Entire home/apt,$48.00,322
